time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-06-12 09:30:00-04:00,MLTrader,1c2da67351154cb2904e7d3a0b03de26,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,9e6d8de5a22242fb87d01f930c3c94d5,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,aa2a842636cf4f0c9b1f596faf17d087,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,9e6d8de5a22242fb87d01f930c3c94d5,SPY,sell,market,fill,1,day,0.0,1,stock,435.32000732421875,171.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,aa2a842636cf4f0c9b1f596faf17d087,SPY,sell,market,fill,1,gtc,0.0,1,stock,435.32000732421875,25.0,0.0
2023-06-29 09:30:00-04:00,MLTrader,b7527aa3fd4b46cda4a0cc844d020d1e,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,b7527aa3fd4b46cda4a0cc844d020d1e,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.44000244140625,122.0,0.0
2023-07-26 09:30:00-04:00,MLTrader,9f19c51ee6144bce843717aa51e4f6f4,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-07-26 09:30:00-04:00,MLTrader,27cca9e924114a479f73bdfc064cbd14,SPY,buy,stop,fill,1,day,0.0,1,stock,459.0199890136719,25.0,0.0
2023-08-01 09:30:00-04:00,MLTrader,deaea5cddb62421c98a9e355bedb57ec,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-01 09:30:00-04:00,MLTrader,deaea5cddb62421c98a9e355bedb57ec,SPY,sell,market,fill,1,gtc,0.0,1,stock,453.25,165.0,0.0
2023-08-11 09:30:00-04:00,MLTrader,f5480d82cbce4581b060e0493d1c7318,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,MLTrader,f5480d82cbce4581b060e0493d1c7318,SPY,sell,market,fill,1,gtc,0.0,1,stock,443.9700012207031,253.0,0.0
2023-08-21 09:30:00-04:00,MLTrader,f2a1993098f5467186077a47e5968ec8,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-21 09:30:00-04:00,MLTrader,f2a1993098f5467186077a47e5968ec8,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.17999267578125,382.0,0.0
2023-09-08 09:30:00-04:00,MLTrader,9b32f6482cb841b0a1beb02dba273450,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-09-08 09:30:00-04:00,MLTrader,9b32f6482cb841b0a1beb02dba273450,SPY,sell,market,fill,1,gtc,0.0,1,stock,444.8999938964844,568.0,0.0
2023-11-02 09:30:00-04:00,MLTrader,52141975d7284f81b1d5ac0c7139ce04,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-02 09:30:00-04:00,MLTrader,52141975d7284f81b1d5ac0c7139ce04,SPY,sell,market,fill,1,gtc,0.0,1,stock,433.1400146484375,875.0,0.0
2023-11-13 09:30:00-05:00,MLTrader,638058812657416b948a25441a037104,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-13 09:30:00-05:00,MLTrader,638058812657416b948a25441a037104,SPY,sell,market,fill,1,gtc,0.0,1,stock,439.2300109863281,1294.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,7a27198079df4db3a10a96a09405c9f5,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,4834201f87ed4f29a79d65a5eeb39775,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,ddd3c9fe77624e6d8c16a7d061e6eee6,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,463d0eff5ec14016991804fe44db480c,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,f101367bb99744c2a492f1bab632244c,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,06c128e2843944648a98174483ca6320,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,14a1f56c6e884e99ad6d6f1ab08ec3f2,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,119afc39e5804c5cac520c0b9d573cc9,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,acb380ef20ce4b3993a93f81a988c438,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,bcffa5bcb3514601aeadc18b0206db27,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,e76df7ab91b941009c3ce0233e2c696c,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,b7ec69b9b3c34618ac2e7040d44a1f32,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,5f629061d68e4aa49292a2b9440197dd,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,5f90b9f56b0648b78481d6b62bd2fff8,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,877f3e1f01df4749a46428fa332db9e7,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,99fc980946514e56bc1beda1a3526f9a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,877f3e1f01df4749a46428fa332db9e7,SPY,buy,market,fill,1,day,0.0,1,stock,449.2200012207031,3659.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,99fc980946514e56bc1beda1a3526f9a,SPY,buy,market,fill,1,gtc,0.0,1,stock,449.2200012207031,1898.0,0.0
